State Name,State Code,City Code,City Name,County Code,County Name
ILLINOIS,17,5948,MURDOCK,041,DOUGLAS
NEW YORK,36,5948,STAATSBURG,027,DUTCHESS
NEW YORK,36,5947,STAFFORD,037,GENESEE
PENNSYLVANIA,42,5946,NEWTON HAMILTON,087,MIFFLIN
GEORGIA,13,5945,WHITE STONE,123,GILMER
TEXAS,48,5945,ROSANKY,021,BASTROP
NEW YORK,36,5944,SQUIRETOWN,103,SUFFOLK
PENNSYLVANIA,42,5942,OLD STANTON,129,WESTMORELAND
ILLINOIS,17,5940,MUNDELEIN,097,LAKE
IOWA,19,5940,MYSTIC,007,APPANOOSE
KANSAS,20,5940,WILSON,053,ELLSWORTH
MINNESOTA,27,5940,RIVERTON,035,CROW WING
MISSOURI,29,5940,ORONOGO,097,JASPER
NEW YORK,36,5940,SPRINGVILLE,029,ERIE
OHIO,39,5940,NORTH COLLEGE HILL,061,HAMILTON
TEXAS,48,5940,ROPESVILLE,219,HOCKLEY
ILLINOIS,17,5939,MULKEYTOWN,055,FRANKLIN
ILLINOIS,17,5938,MUNCIE,183,VERMILION
GEORGIA,13,5935,WHITESBURG,045,CARROLL
TEXAS,48,5935,ROOSEVELT,267,KIMBLE
MINNESOTA,27,5934,RICHWOOD,005,BECKER
NEW YORK,36,5933,SPRING GLEN,111,ULSTER
NEW YORK,36,5932,SPRINGWATER,051,LIVINGSTON
TEXAS,48,5932,ROMAN FOREST,339,MONTGOMERY
NEW YORK,36,5931,SPRINGFIELD CENTER,077,OTSEGO
TEXAS,48,5931,ROMAYOR,291,LIBERTY
GEORGIA,13,5930,WHITE PLAINS,133,GREENE
ILLINOIS,17,5930,MULBERRY GROVE,005,BOND
IOWA,19,5930,MUSCATINE,139,MUSCATINE
KANSAS,20,5930,WILSEY,127,MORRIS
MINNESOTA,27,5930,RICHVILLE,111,OTTER TAIL
MISSOURI,29,5930,OREGON,087,HOLT
NEW YORK,36,5930,SPRING VALLEY,087,ROCKLAND
OHIO,39,5930,NORTH CANTON,151,STARK
PENNSYLVANIA,42,5930,NEW SALEM,051,FAYETTE
TEXAS,48,5930,ROMA-LOS SAENZ,427,STARR
NEW YORK,36,5929,SPRING BROOK,029,ERIE
OHIO,39,5929,NORTH BLOOMFIELD,155,TRUMBULL
PENNSYLVANIA,42,5929,NEW SMITHVILLE,077,LEHIGH
NEW YORK,36,5928,SPLIT ROCK,067,ONONDAGA
OHIO,39,5928,NORTH BENTON,099,MAHONING
NEW YORK,36,5927,SPRAKERS,057,MONTGOMERY
PENNSYLVANIA,42,5927,NEWRY,013,BLAIR
ILLINOIS,17,5926,MUDDY,165,SALINE
PENNSYLVANIA,42,5926,NEW RINGGOLD,107,SCHUYLKILL
GEORGIA,13,5925,WHITE OAK,039,CAMDEN
MAINE,23,5925,OTTER CREEK,009,HANCOCK
NEW YORK,36,5925,SPEONK,103,SUFFOLK
PENNSYLVANIA,42,5925,NEW PROVIDENCE,071,LANCASTER
TEXAS,48,5925,ROLLINGWOOD,453,TRAVIS
ILLINOIS,17,5923,MOZIER,013,CALHOUN
MAINE,23,5922,SPURRS CORNER,017,OXFORD
NEW YORK,36,5922,SPENCERTOWN,021,COLUMBIA
PENNSYLVANIA,42,5922,NEWPORTVILLE,017,BUCKS
GEORGIA,13,5920,WHITEHALL,059,CLARKE
ILLINOIS,17,5920,MOWEAQUA,173,SHELBY
IOWA,19,5920,MURRAY,039,CLARKE
KANSAS,20,5920,WILMORE,033,COMANCHE
MAINE,23,5920,ORRINGTON,019,PENOBSCOT
MINNESOTA,27,5920,RICHMOND,145,STEARNS
MISSOURI,29,5920,ORAN,201,SCOTT
NEW YORK,36,5920,SPENCERPORT,055,MONROE
OHIO,39,5920,NORTH BEND,061,HAMILTON
PENNSYLVANIA,42,5920,NEWPORT,099,PERRY
TEXAS,48,5920,ROGERS,027,BELL
TEXAS,48,5918,ROGANVILLE,241,JASPER
IOWA,19,5916,MUNTERVILLE,179,WAPELLO
KANSAS,20,5915,WILLOWBROOK,155,RENO
MAINE,23,5915,ORRS ISLAND,005,CUMBERLAND
MISSOURI,29,5915,OLNEY,113,LINCOLN
TEXAS,48,5915,ROCKWOOD,083,COLEMAN
GEORGIA,13,5910,WHITE,015,BARTOW
ILLINOIS,17,5910,MOUNT ZION,115,MACON
IOWA,19,5910,MOVILLE,193,WOODBURY
KANSAS,20,5910,WILLIS,013,BROWN
MINNESOTA,27,5910,RICHFIELD,053,HENNEPIN
MISSOURI,29,5910,OLIVETTE,189,ST. LOUIS
NEW YORK,36,5910,SPENCER,107,TIOGA
OHIO,39,5910,NORTH BALTIMORE,173,WOOD
PENNSYLVANIA,42,5910,NEW PHILADELPHIA,107,SCHUYLKILL
TEXAS,48,5910,ROCKWALL,397,ROCKWALL
PENNSYLVANIA,42,5906,NEW PARK,133,YORK
PENNSYLVANIA,42,5905,NEW PARIS,009,BEDFORD
GEORGIA,13,5900,WHIGHAM,131,GRADY
HAWAII,15,5900,KAILUA,003,HONOLULU
ILLINOIS,17,5900,MOUNT VERNON,081,JEFFERSON
IOWA,19,5900,MOUNT VERNON,113,LINN
KANSAS,20,5900,WILLIAMSBURG,059,FRANKLIN
MAINE,23,5900,ORONO,019,PENOBSCOT
MINNESOTA,27,5900,RICE,009,BENTON
MISSOURI,29,5900,OLEAN,131,MILLER
NEW YORK,36,5900,SPECULATOR,041,HAMILTON
OHIO,39,5900,NILES,155,TRUMBULL
PENNSYLVANIA,42,5900,NEW OXFORD,001,ADAMS
TEXAS,48,5900,ROCKSPRINGS,137,EDWARDS
NEW YORK,36,5899,SOUTH RUTHLAND,045,JEFFERSON
NEW YORK,36,5898,SPARROW BUSH,071,ORANGE
NEW YORK,36,5897,SOUTH SCHODACK,083,RENSSELAER
NEW YORK,36,5896,SPARKILL,087,ROCKLAND
NEW YORK,36,5895,SOUTH SCHROON,031,ESSEX
NEW YORK,36,5894,WESTBURY SOUTH,059,NASSAU
PENNSYLVANIA,42,5894,NEW MILLPORT,033,CLEARFIELD
NEW YORK,36,5893,SOUTH SALEM,119,WESTCHESTER
NEW YORK,36,5892,SOUTH WALES,029,ERIE
NEW YORK,36,5891,SOUTH OTSELIC,017,CHENANGO
GEORGIA,13,5890,WEST POINT,145,HARRIS
GEORGIA,13,5890,WEST POINT,285,TROUP
ILLINOIS,17,5890,MOUNT STERLING,009,BROWN
IOWA,19,5890,MOUNT UNION,087,HENRY
KANSAS,20,5890,WILLARD,177,SHAWNEE
MINNESOTA,27,5890,REVERE,127,REDWOOD
MISSOURI,29,5890,OLD MONROE,113,LINCOLN
NEW YORK,36,5890,SOUTH NYACK,087,ROCKLAND
OHIO,39,5890,NEY,039,DEFIANCE
PENNSYLVANIA,42,5890,NEW MILFORD,115,SUSQUEHANNA
TEXAS,48,5890,ROCKPORT,007,ARANSAS
MISSOURI,29,5889,OLDFIELD,043,CHRISTIAN
NEW YORK,36,5889,SOUTH LIMA,051,LIVINGSTON
MISSOURI,29,5888,OLD APPLETON,031,CAPE GIRARDEAU
NEW YORK,36,5888,SOUTH WESTERLO,001,ALBANY
NEW YORK,36,5887,SOUTH KORTRIGHT,025,DELAWARE
NEW YORK,36,5886,SOUTH NEW BERLIN,017,CHENANGO
MINNESOTA,27,5885,RENO,055,HOUSTON
PENNSYLVANIA,42,5885,NEWLONSBURG,129,WESTMORELAND
TEXAS,48,5885,ROCK ISLAND,373,POLK
PENNSYLVANIA,42,5883,NEWMANSTOWN,075,LEBANON
PENNSYLVANIA,42,5882,NEW LONDON,029,CHESTER
PENNSYLVANIA,42,5881,NEW KINGSTOWN,041,CUMBERLAND
TEXAS,48,5881,ROCKLAND,457,TYLER
GEORGIA,13,5880,WESTON,307,WEBSTER
ILLINOIS,17,5880,MOUNT PULASKI,107,LOGAN
IOWA,19,5880,MOUNT STERLING,177,VAN BUREN
KANSAS,20,5880,WICHITA,173,SEDGWICK
MINNESOTA,27,5880,RENVILLE,129,RENVILLE
MISSOURI,29,5880,O'FALLON,183,ST. CHARLES
NEW YORK,36,5880,SOUTH HUNTINGTON,103,SUFFOLK
OHIO,39,5880,NEW WESTON,037,DARKE
PENNSYLVANIA,42,5880,NEW KENSINGTON,129,WESTMORELAND
TEXAS,48,5880,ROCKDALE,331,MILAM
GEORGIA,13,5872,WEST GREEN,069,COFFEE
GEORGIA,13,5870,WESLEY,107,EMANUEL
ILLINOIS,17,5870,MOUNT PROSPECT,031,COOK
IOWA,19,5870,MOUNT PLEASANT,087,HENRY
KANSAS,20,5870,WHITING,085,JACKSON
MINNESOTA,27,5870,REMER,021,CASS
MISSOURI,29,5870,ODESSA,107,LAFAYETTE
NEW YORK,36,5870,SOUTHOLD,103,SUFFOLK
OHIO,39,5870,NEW WATERFORD,029,COLUMBIANA
PENNSYLVANIA,42,5870,NEW HOPE,017,BUCKS
TEXAS,48,5870,ROCHESTER,207,HASKELL
MISSOURI,29,5868,OCIE,153,OZARK
TEXAS,48,5868,ROCHELLE,307,MCCULLOCH
GEORGIA,13,5865,WAYSIDE,169,JONES
MISSOURI,29,5865,OAKWOOD PARK,047,CLAY
NEW YORK,36,5865,SOUTH JAMESPORT,103,SUFFOLK
MISSOURI,29,5864,OAKVILLE,189,ST. LOUIS
GEORGIA,13,5862,WAYNESVILLE,025,BRANTLEY
NEW YORK,36,5862,SOUTH HEMPSTEAD,059,NASSAU
GEORGIA,13,5860,WAYNESBORO,033,BURKE
ILLINOIS,17,5860,MOUNT OLIVE,117,MACOUPIN
IOWA,19,5860,MOUNT AYR,159,RINGGOLD
KANSAS,20,5860,WHITEWATER,015,BUTLER
MAINE,23,5860,ORLAND,009,HANCOCK
MINNESOTA,27,5860,REGAL,067,KANDIYOHI
MISSOURI,29,5860,OAK RIDGE,031,CAPE GIRARDEAU
NEW YORK,36,5860,SOUTH GLENS FALLS,091,SARATOGA
OHIO,39,5860,NEW WASHINGTON,033,CRAWFORD
PENNSYLVANIA,42,5860,NEW HOLLAND,071,LANCASTER
TEXAS,48,5860,ROBY,151,FISHER
PENNSYLVANIA,42,5857,NEW GERMANTOWN,099,PERRY
MISSOURI,29,5855,OAKVIEW,047,CLAY
PENNSYLVANIA,42,5855,NEW GARDEN,029,CHESTER
PENNSYLVANIA,42,5852,NEW GENEVA,051,FAYETTE
GEORGIA,13,5850,WAYCROSS,299,WARE
ILLINOIS,17,5850,MOUNT MORRIS,141,OGLE
IOWA,19,5850,MOUNT AUBURN,011,BENTON
KANSAS,20,5850,WHITE CLOUD,043,DONIPHAN
MAINE,23,5850,ORIENT,003,AROOSTOOK
MINNESOTA,27,5850,REDWOOD FALLS,127,REDWOOD
MISSOURI,29,5850,OAKLAND,189,ST. LOUIS
NEW YORK,36,5850,SOUTH FLORAL PARK,059,NASSAU
OHIO,39,5850,NEW VIENNA,027,CLINTON
PENNSYLVANIA,42,5850,NEW GALILEE,007,BEAVER
TEXAS,48,5850,ROBSTOWN,355,NUECES
MAINE,23,5848,OQUOSSOC,007,FRANKLIN
TEXAS,48,5845,ROBINSON,309,MCLENNAN
NEW YORK,36,5844,SOUTHFIELDS,071,ORANGE
ILLINOIS,17,5843,MOUNT ERIE,191,WAYNE
IOWA,19,5843,MOUNT ETNA,003,ADAMS
PENNSYLVANIA,42,5843,NEW FREEPORT,059,GREENE
NEW YORK,36,5842,SOUTH FARMINGDALE,059,NASSAU
ILLINOIS,17,5841,MOUNT CLARE,117,MACOUPIN
GEORGIA,13,5840,WAVERLY HALL,145,HARRIS
ILLINOIS,17,5840,MOUNT CARROLL,015,CARROLL
IOWA,19,5840,MOULTON,007,APPANOOSE
KANSAS,20,5840,WHITE CITY,127,MORRIS
MINNESOTA,27,5840,RED WING,049,GOODHUE
MISSOURI,29,5840,OAK GROVE,095,JACKSON
NEW YORK,36,5840,SOUTH FALLSBURG,105,SULLIVAN
OHIO,39,5840,NEWTOWN,061,HAMILTON
PENNSYLVANIA,42,5840,NEW FREEDOM,133,YORK
TEXAS,48,5840,ROBERT LEE,081,COKE
GEORGIA,13,5839,WAVERLY,039,CAMDEN
KANSAS,20,5835,WHEELER,023,CHEYENNE
PENNSYLVANIA,42,5835,NEWFOUNDLAND,127,WAYNE
IOWA,19,5833,MOSCOW,139,MUSCATINE
NEW YORK,36,5832,SOUTH EDMESTON,077,OTSEGO
GEORGIA,13,5830,WATKINSVILLE,219,OCONEE
ILLINOIS,17,5830,MOUNT CARMEL,185,WABASH
IOWA,19,5830,MORRISON,075,GRUNDY
KANSAS,20,5830,WHEATON,149,POTTAWATOMIE
MINNESOTA,27,5830,RED LAKE FALLS,125,RED LAKE
MISSOURI,29,5830,NOVINGER,001,ADAIR
NEW YORK,36,5830,SOUTH DAYTON,009,CATTARAUGUS
OHIO,39,5830,NEWTONSVILLE,025,CLERMONT
PENNSYLVANIA,42,5830,NEW FLORENCE,129,WESTMORELAND
TEXAS,48,5830,ROARING SPRINGS,345,MOTLEY
MINNESOTA,27,5827,RED LAKE,007,BELTRAMI
MINNESOTA,27,5826,READS LANDING,157,WABASHA
MINNESOTA,27,5825,REDBY,007,BELTRAMI
PENNSYLVANIA,42,5825,NEW ENTERPRISE,009,BEDFORD
TEXAS,48,5825,ROANS PRAIRIE,185,GRIMES
MINNESOTA,27,5824,READING,105,NOBLES
PENNSYLVANIA,42,5822,NEWELL,051,FAYETTE
GEORGIA,13,5820,WASHINGTON,317,WILKES
ILLINOIS,17,5820,MOUNT AUBURN,021,CHRISTIAN
IOWA,19,5820,MORNING SUN,115,LOUISA
KANSAS,20,5820,WETMORE,131,NEMAHA
MINNESOTA,27,5820,RAYMOND,067,KANDIYOHI
MISSOURI,29,5820,NOVELTY,103,KNOX
NEW YORK,36,5820,SOUTH CORNING,101,STEUBEN
OHIO,39,5820,NEWTON FALLS,155,TRUMBULL
PENNSYLVANIA,42,5820,NEW EAGLE,125,WASHINGTON
TEXAS,48,5820,ROANOKE,121,DENTON
NEW YORK,36,5819,SOUTH COLTON,089,ST. LAWRENCE
TEXAS,48,5819,ROANE,349,NAVARRO
MINNESOTA,27,5818,RAY,071,KOOCHICHING
NEW YORK,36,5817,SOUTH CAIRO,039,GREENE
NEW YORK,36,5816,SOUTH BYRON,037,GENESEE
MINNESOTA,27,5815,RAPIDAN,013,BLUE EARTH
NEW YORK,36,5815,SOUTH BUTLER,117,WAYNE
PENNSYLVANIA,42,5815,NEW DERRY,129,WESTMORELAND
TEXAS,48,5815,RIVIERA,273,KLEBERG
NEW YORK,36,5813,SOUTH BETHLEHEM,001,ALBANY
OHIO,39,5812,NEW RUMLEY,067,HARRISON
TEXAS,48,5812,RIVERSIDE,471,WALKER
GEORGIA,13,5810,WARWICK,321,WORTH
ILLINOIS,17,5810,MOUNDS,153,PULASKI
IOWA,19,5810,MORLEY,105,JONES
MINNESOTA,27,5810,RANIER,071,KOOCHICHING
MISSOURI,29,5810,NORWOOD COURT,189,ST. LOUIS
NEW YORK,36,5810,SOUTHAMPTON,103,SUFFOLK
OHIO,39,5810,NEW STRAITSVILLE,127,PERRY
PENNSYLVANIA,42,5810,NEW CUMBERLAND,041,CUMBERLAND
TEXAS,48,5810,RIVER OAKS,439,TARRANT
PENNSYLVANIA,42,5807,NEW COLUMBUS,079,LUZERNE
PENNSYLVANIA,42,5806,NEW COLUMBIA,119,UNION
GEORGIA,13,5805,WARTHEN,303,WASHINGTON
NEW YORK,36,5805,SOUND BEACH,103,SUFFOLK
OHIO,39,5805,NEW SPRINGFIELD,099,MAHONING
NEW YORK,36,5804,SONYEA,051,LIVINGSTON
NEW YORK,36,5802,SOMERS,119,WESTCHESTER
GEORGIA,13,5800,WARRENTON,301,WARREN
HAWAII,15,5800,LANA‘I CITY,009,MAUI
ILLINOIS,17,5800,MOUND CITY,153,PULASKI
IOWA,19,5800,MORAVIA,007,APPANOOSE
KANSAS,20,5800,WESTWOOD HILLS,091,JOHNSON
MAINE,23,5800,OLD TOWN,019,PENOBSCOT
MINNESOTA,27,5800,RANDOLPH,037,DAKOTA
MISSOURI,29,5800,NORWOOD,229,WRIGHT
NEW YORK,36,5800,SOLVAY,067,ONONDAGA
OHIO,39,5800,NEW ROME,049,FRANKLIN
PENNSYLVANIA,42,5800,NEW CASTLE,073,LAWRENCE
TEXAS,48,5800,RISING STAR,133,EASTLAND
NEW YORK,36,5797,SOLSVILLE,053,MADISON
PENNSYLVANIA,42,5796,NEWBURG,041,CUMBERLAND
ILLINOIS,17,5795,MOSSVILLE,143,PEORIA
PENNSYLVANIA,42,5795,NEW BUFFALO,099,PERRY
NEW YORK,36,5791,SODUS POINT,117,WAYNE
TEXAS,48,5791,RIO VISTA,251,JOHNSON
GEORGIA,13,5790,WARNER ROBINS,153,HOUSTON
ILLINOIS,17,5790,MORTON GROVE,031,COOK
IOWA,19,5790,MOORLAND,187,WEBSTER
KANSAS,20,5790,WESTWOOD,091,JOHNSON
MINNESOTA,27,5790,RANDALL,097,MORRISON
MISSOURI,29,5790,NORTHWYE,161,PHELPS
NEW YORK,36,5790,SODUS,117,WAYNE
OHIO,39,5790,NEW RIEGEL,147,SENECA
PENNSYLVANIA,42,5790,NEW BRITAIN,017,BUCKS
TEXAS,48,5790,RIO HONDO,061,CAMERON
TEXAS,48,5789,RIOMEDINA,325,MEDINA
MINNESOTA,27,5788,RAMSEY,003,ANOKA
MINNESOTA,27,5787,RADIUM,089,MARSHALL
MINNESOTA,27,5785,RACINE,099,MOWER
NEW YORK,36,5785,SNYDER,029,ERIE
MINNESOTA,27,5782,PUPOSKY,007,BELTRAMI
MINNESOTA,27,5781,PROSPER,045,FILLMORE
GEORGIA,13,5780,WARM SPRINGS,199,MERIWETHER
ILLINOIS,17,5780,MORTON,179,TAZEWELL
IOWA,19,5780,MOORHEAD,133,MONONA
KANSAS,20,5780,WESTPHALIA,003,ANDERSON
MINNESOTA,27,5780,PROCTOR,137,ST. LOUIS
MISSOURI,29,5780,NORTHWOODS,189,ST. LOUIS
NEW YORK,36,5780,SMYRNA,017,CHENANGO
OHIO,39,5780,NEW RICHMOND,025,CLERMONT
PENNSYLVANIA,42,5780,NEW BRIGHTON,007,BEAVER
TEXAS,48,5780,RIO GRANDE CITY,427,STARR
TEXAS,48,5779,RINGGOLD,337,MONTAGUE
TEXAS,48,5778,RIO FRIO,385,REAL
PENNSYLVANIA,42,5777,NEW BOSTON,107,SCHUYLKILL
MISSOURI,29,5775,NORTH MOOR,165,PLATTE
PENNSYLVANIA,42,5775,NEW BLOOMFIELD,099,PERRY
GEORGIA,13,5774,WARESBORO,299,WARE
GEORGIA,13,5772,WALTHOURVILLE,179,LIBERTY
MISSOURI,29,5772,NORTH LILBOURN,143,NEW MADRID
NEW YORK,36,5772,SMITHVILLE FLATS,017,CHENANGO
NEW YORK,36,5771,SMITHVILLE,045,JEFFERSON
GEORGIA,13,5770,WALNUT GROVE,297,WALTON
ILLINOIS,17,5770,MORRISONVILLE,021,CHRISTIAN
IOWA,19,5770,MONTROSE,111,LEE
KANSAS,20,5770,WESTMORELAND,149,POTTAWATOMIE
MINNESOTA,27,5770,PRIOR LAKE,139,SCOTT
MISSOURI,29,5770,NORTH KANSAS CITY,047,CLAY
OHIO,39,5770,NEW PHILADELPHIA,157,TUSCARAWAS
PENNSYLVANIA,42,5770,NEW BETHLEHEM,031,CLARION
TEXAS,48,5770,RIESEL,309,MCLENNAN
NEW YORK,36,5769,SMITHTOWN,103,SUFFOLK
NEW YORK,36,5768,SMITHBORO,107,TIOGA
TEXAS,48,5768,RIDGE,395,ROBERTSON
NEW YORK,36,5766,SMALLWOOD,105,SULLIVAN
ILLINOIS,17,5765,MORRISTOWN,201,WINNEBAGO
IOWA,19,5765,MONTPELIER,139,MUSCATINE
MINNESOTA,27,5765,PRINSBURG,067,KANDIYOHI
NEW YORK,36,5765,FORT SLOCUM (HISTORICAL),119,WESTCHESTER
OHIO,39,5765,NEWPORT,167,WASHINGTON
PENNSYLVANIA,42,5765,NEW BERLINVILLE,011,BERKS
TEXAS,48,5765,RICHWOOD,039,BRAZORIA
OHIO,39,5764,NEW PLYMOUTH,163,VINTON
GEORGIA,13,5760,WALESKA,057,CHEROKEE
ILLINOIS,17,5760,MORRISON,195,WHITESIDE
IOWA,19,5760,MONTOUR,171,TAMA
KANSAS,20,5760,WEST MINERAL,021,CHEROKEE
MINNESOTA,27,5760,PRINCETON,095,MILLE LACS
MINNESOTA,27,5760,PRINCETON,141,SHERBURNE
MISSOURI,29,5760,NORMANDY,189,ST. LOUIS
NEW YORK,36,5760,SLOATSBURG,087,ROCKLAND
OHIO,39,5760,NEW PARIS,135,PREBLE
PENNSYLVANIA,42,5760,NEW BERLIN,119,UNION
TEXAS,48,5760,RICHMOND,157,FORT BEND
KANSAS,20,5759,WESKAN,199,WALLACE
KANSAS,20,5758,WESTFALL,105,LINCOLN
PENNSYLVANIA,42,5757,NEW BEDFORD,073,LAWRENCE
PENNSYLVANIA,42,5755,NEW BALTIMORE,111,SOMERSET
NEW YORK,36,5752,SLOANSVILLE,095,SCHOHARIE
GEORGIA,13,5750,WADLEY,163,JEFFERSON
ILLINOIS,17,5750,MORRIS,063,GRUNDY
IOWA,19,5750,MONTICELLO,105,JONES
KANSAS,20,5750,WELLSVILLE,059,FRANKLIN
MAINE,23,5750,OLD ORCHARD BEACH,031,YORK
MINNESOTA,27,5750,PRESTON,045,FILLMORE
MISSOURI,29,5750,NORBORNE,033,CARROLL
NEW YORK,36,5750,SLOAN,029,ERIE
OHIO,39,5750,NEW MIDDLETOWN,099,MAHONING
PENNSYLVANIA,42,5750,NEW ALEXANDRIA,129,WESTMORELAND
TEXAS,48,5750,RICHLAND SPRINGS,411,SAN SABA
ILLINOIS,17,5748,MORO,119,MADISON
ILLINOIS,17,5747,MOOSEHEART,089,KANE
PENNSYLVANIA,42,5747,NEW ALBANY,015,BRADFORD
NEW YORK,36,5745,SLINGERLANDS,001,ALBANY
PENNSYLVANIA,42,5745,NEVILLE ISLAND,003,ALLEGHENY
TEXAS,48,5745,RICHLAND HILLS,439,TARRANT
NEW YORK,36,5743,SLATERVILLE SPRINGS,109,TOMPKINS
IOWA,19,5742,MONTGOMERY,059,DICKINSON
NEW YORK,36,5742,SLATE HILL,071,ORANGE
NEW YORK,36,5741,SKANEATELES FALLS,067,ONONDAGA
GEORGIA,13,5740,WACO,143,HARALSON
ILLINOIS,17,5740,MONTROSE,049,EFFINGHAM
IOWA,19,5740,MONTEZUMA,157,POWESHIEK
KANSAS,20,5740,WELLSFORD,097,KIOWA
MINNESOTA,27,5740,PORTER,173,YELLOW MEDICINE
MISSOURI,29,5740,SPRING VALLEY,119,MCDONALD
NEW YORK,36,5740,SKANEATELES,067,ONONDAGA
OHIO,39,5740,NEW MIAMI,017,BUTLER
PENNSYLVANIA,42,5740,NESQUEHONING,025,CARBON
TEXAS,48,5740,RICHLAND,349,NAVARRO
PENNSYLVANIA,42,5736,NESHAMINY VALLEY,017,BUCKS
KANSAS,20,5735,WELLS,143,OTTAWA
MAINE,23,5735,OLAMON,019,PENOBSCOT
MINNESOTA,27,5735,PONSFORD,005,BECKER
PENNSYLVANIA,42,5735,NESHAMINY HILLS,017,BUCKS
MISSOURI,29,5734,NOBLE,153,OZARK
MINNESOTA,27,5733,PONEMAH,007,BELTRAMI
GEORGIA,13,5732,VININGS,067,COBB
MINNESOTA,27,5732,PLYMOUTH,053,HENNEPIN
GEORGIA,13,5730,VILLA RICA,045,CARROLL
GEORGIA,13,5730,VILLA RICA,097,DOUGLAS
ILLINOIS,17,5730,MONTICELLO,147,PIATT
IOWA,19,5730,MONROE,099,JASPER
KANSAS,20,5730,WELLINGTON,191,SUMNER
MINNESOTA,27,5730,PLUMMER,125,RED LAKE
MISSOURI,29,5730,NIXA,043,CHRISTIAN
NEW YORK,36,5730,SINCLAIRVILLE,013,CHAUTAUQUA
OHIO,39,5730,NEW MATAMORAS,167,WASHINGTON
PENNSYLVANIA,42,5730,NESCOPECK PASS,079,LUZERNE
TEXAS,48,5730,RICHARDSON,085,COLLIN
TEXAS,48,5730,RICHARDSON,113,DALLAS
TEXAS,48,5729,RICHARDS,185,GRIMES
KANSAS,20,5728,WELDA,003,ANDERSON
PENNSYLVANIA,42,5727,NELSON,117,TIOGA
TEXAS,48,5726,RICARDO,273,KLEBERG
MAINE,23,5725,OGUNQUIT,031,YORK
MISSOURI,29,5725,NISHNABOTNA,005,ATCHISON
OHIO,39,5725,NEW MARSHFIELD,009,ATHENS
GEORGIA,13,5720,VIENNA,093,DOOLY
ILLINOIS,17,5720,MONTGOMERY,089,KANE
IOWA,19,5720,MONONA,043,CLAYTON
KANSAS,20,5720,WEIR,021,CHEROKEE
MINNESOTA,27,5720,PLEASANT LAKE,145,STEARNS
MISSOURI,29,5720,NIANGUA,225,WEBSTER
NEW YORK,36,5720,SILVER SPRINGS,121,WYOMING
OHIO,39,5720,NEW MADISON,037,DARKE
PENNSYLVANIA,42,5720,NEMACOLIN,059,GREENE
TEXAS,48,5720,RICE,349,NAVARRO
NEW YORK,36,5718,SILVER LAKE,121,WYOMING
OHIO,39,5715,NEW LYME,007,ASHTABULA
PENNSYLVANIA,42,5715,NEFFSVILLE,071,LANCASTER
PENNSYLVANIA,42,5713,NEFFS,077,LEHIGH
PENNSYLVANIA,42,5712,NEEDMORE,057,FULTON
PENNSYLVANIA,42,5711,NEELYTON,061,HUNTINGDON
GEORGIA,13,5710,VIDETTE,033,BURKE
IOWA,19,5710,MONMOUTH,097,JACKSON
KANSAS,20,5710,WEBBER,089,JEWELL
MINNESOTA,27,5710,PLATO,085,MCLEOD
MISSOURI,29,5710,NEWTOWN,211,SULLIVAN
NEW YORK,36,5710,SILVER CREEK,013,CHAUTAUQUA
OHIO,39,5710,NEW LONDON,077,HURON
TEXAS,48,5710,RHOME,497,WISE
ILLINOIS,17,5708,MONROE CENTER,141,OGLE
NEW YORK,36,5708,SILVER BAY,113,WARREN
KANSAS,20,5707,WAYSIDE,125,MONTGOMERY
TEXAS,48,5707,RETREAT,349,NAVARRO
TEXAS,48,5706,RHINELAND,275,KNOX
NEW YORK,36,5705,SIDNEY CENTER,025,DELAWARE
TEXAS,48,5705,RENO,277,LAMAR
TEXAS,48,5705,RENO,367,PARKER
TEXAS,48,5704,RENNER,085,COLLIN
TEXAS,48,5704,RENNER,113,DALLAS
TEXAS,48,5703,RENDON,439,TARRANT
TEXAS,48,5701,REKLAW,073,CHEROKEE
TEXAS,48,5701,REKLAW,401,RUSK
GEORGIA,13,5700,VIDALIA,279,TOOMBS
HAWAII,15,5700,LA‘IE,003,HONOLULU
ILLINOIS,17,5700,MONMOUTH,187,WARREN
IOWA,19,5700,MONETA,141,O BRIEN
KANSAS,20,5700,WAVERLY,031,COFFEY
MAINE,23,5700,OAKLAND,011,KENNEBEC
MINNESOTA,27,5700,PLAINVIEW,157,WABASHA
MISSOURI,29,5700,NEWTONIA,145,NEWTON
NEW YORK,36,5700,SIDNEY,025,DELAWARE
OHIO,39,5700,NEW LEXINGTON,127,PERRY
PENNSYLVANIA,42,5700,NAZARETH,095,NORTHAMPTON
TEXAS,48,5700,REFUGIO,391,REFUGIO
MINNESOTA,27,5699,PITT,007,BELTRAMI
PENNSYLVANIA,42,5699,NAVAL SHIP PARTS CONTROL CENTER MECHANICSBURG,041,CUMBERLAND
MISSOURI,29,5698,NEW POINT,087,HOLT
NEW YORK,36,5697,SHUSHAN,115,WASHINGTON
PENNSYLVANIA,42,5697,NAVAL BUSINESS CTR PA,101,PHILADELPHIA
TEXAS,48,5697,REESE VILLAGE,303,LUBBOCK
GEORGIA,13,5696,VERNONBURG,051,CHATHAM
MISSOURI,29,5696,NEW WELLS,031,CAPE GIRARDEAU
PENNSYLVANIA,42,5696,NATRONA HEIGHTS,003,ALLEGHENY
